Index,Points,Expansions,PlayerCount,Platform,A Sickening Lurch,Arborec,Argent Flight,Avarice Rex,Barony of Letnev,Clan of Saar,Crimson Rebellion,Deepwrought Scholarate,El Nen Janovet,Embers of Muaat,Emirates of Hacan,Empyrean,Expansions_y,Federation of Sol,Firmament,Ghosts of Creuss,Il Na Viroset,"Il Sai Lakoe, Herald of Thorns",Keleres Argent,Keleres Mentak,KeleresMentakArgent,KeleresMentakMentak,KeleresMentakXxcha,Keleres Xxcha,L1Z1X Mindnet,Last Bastion,Mahact Gene-Sorcerers,Mentak Coalition,Naalu Collective,Naaz-Rokha Alliance,Nekro Virus,Nomad,Obsidian,Platform_y,PlayerCount_y,Radiant Aur,Ral Nel Consortium,Ruby Monarch,Saint of Swords,Sardakk N'orr,Titans of Ul,Universities of Jol-Nar,Vuil'raith Cabal,Winnu,Xxcha Kingdom,Yin Brotherhood,Yssaril Tribes
8019,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,0
8084,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
8104,10,Prophecy of Kings Only,6,Async,0,1,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,0
8228,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,0,0,0,1
8385,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,1,1,0,0,0,0,1,0
8549,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,1
8595,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,0,0,0,0,1
9151,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
9273,10,Prophecy of Kings Only,6,Async,0,1,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,1,1,0,0,0,0,0
9525,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
9597,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,0,1,0,0,0
9769,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,0,0,0,1,0
9805,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
10145,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
10398,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
10464,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,1,1,0,0,1,0
10465,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
10736,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
10749,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,1
11221,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Async,6,0,0,0,0,0,0,1,0,0,1,0,0
11265,10,Prophecy of Kings Only,6,Async,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,1,1,0,0,0,0,0,1
11627,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,1,0,0,1,0,0
12433,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
12678,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,1,0,1,0,1,0,0,0
13626,10,Prophecy of Kings Only,6,Async,0,1,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Async,6,0,0,0,0,0,0,1,0,0,0,1,0
13830,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,1,0,0
3697,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,1,0,0
4008,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,1,1
4081,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,1,0,0
4151,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
4264,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,0
4318,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,1,0,1
4498,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
4583,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Async,6,0,0,0,0,1,0,0,0,1,0,0,0
4623,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,0
4803,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,0,0,0,0,0
5052,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,1,0
5623,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,1,0,1,0,1,0
5652,10,Prophecy of Kings Only,6,Async,0,0,1,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,0
5735,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,1,0,0,1
5828,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,0,0,0,0
5890,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,1,0,0
6112,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,1,0,0,0
6195,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
6302,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,1,1,0,0,0
6310,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,1,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
6505,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,1
6521,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
6580,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,0
7130,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
7579,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,0
7635,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,0
7702,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,1,1,0,0,0,0,0,0
7823,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
8010,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,Async,6,0,0,0,0,0,0,1,0,0,0,1,0
8168,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,Async,6,0,0,0,0,0,0,0,0,0,0,1,0
8353,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
8491,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
8495,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,1
8564,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,0,1,1,0,0
8615,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,0,0,0,0
8714,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,1
8853,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,1,0,0
9427,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Async,6,0,0,0,0,0,1,0,0,0,0,0,0
9440,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
9642,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Async,6,0,0,0,0,0,0,1,0,0,0,0,1
9800,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,1
10183,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
10229,10,Prophecy of Kings Only,6,Async,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,1,0,0,0,0,0,0,1
10306,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Async,6,0,0,0,0,0,0,0,1,0,0,1,0
10343,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Async,6,0,0,0,0,0,0,1,0,0,1,0,0
10541,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
10703,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,1,0,0,0,0
10822,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,1,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,0
10829,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,1
11897,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,1,0,0,0,1,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,0,0,0,0
12044,10,Prophecy of Kings Only,6,Async,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,0,0,0,1,0,0,1
12130,10,Prophecy of Kings Only,6,Async,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Async,6,0,0,0,0,1,1,0,0,0,0,0,0
12288,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Async,6,0,0,0,0,0,1,0,0,0,0,0,0
13170,10,Prophecy of Kings Only,6,Async,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Async,6,0,0,0,0,0,1,0,1,0,0,0,0
11796,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
11800,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,0
11820,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,0
11822,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,6,0,0,0,0,1,0,0,1,1,0,1,0
11837,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
11845,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,1,0,0,0,0,0,1,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,1
11848,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,1
11861,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
11868,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,0
11875,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,0
11876,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,1,1
11929,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,1,0,0
11967,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,1,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,1
12023,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,1
12079,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,1
12080,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,1,0,1,0,0
12117,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,1,0,0,0,0,0
12135,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,1,0,0,0
12141,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,1,1
12155,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,1,0,1,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,0,0,0,0,0
12164,10,Prophecy of Kings Only,6,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
12227,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Tabletop Simulator,6,0,0,0,0,0,0,0,1,0,0,0,0
12236,10,Prophecy of Kings Only,6,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Tabletop Simulator,6,0,0,0,0,1,0,0,0,0,0,1,0
