Index,WinningFaction
11857,EmbersofMuaat
11948,TitansofUl
11983,NaaluCollective
12030,EmbersofMuaat
12148,YssarilTribes
12163,YssarilTribes
12280,ClanofSaar
12333,MahactGeneSorcerers
12582,Nomad
12636,L1Z1XMindnet
12671,KeleresXxcha
12758,NekroVirus
12836,YssarilTribes
12976,Winnu
13016,EmiratesofHacan
13090,Empyrean
13158,FederationofSol
13243,YinBrotherhood
13310,NaazRokhaAlliance
13367,YinBrotherhood
13564,Nomad
14640,MahactGeneSorcerers
14698,EmbersofMuaat
2596,EmiratesofHacan
3206,ClanofSaar
3473,EmiratesofHacan
3723,TitansofUl
3736,NekroVirus
3790,MahactGeneSorcerers
3803,UniversitiesofJolNar
3827,TitansofUl
3903,Empyrean
3925,Winnu
3943,Empyrean
4000,TitansofUl
4033,GhostsofCreuss
4053,BaronyofLetnev
4056,ClanofSaar
4179,ArgentFlight
4250,GhostsofCreuss
4325,L1Z1XMindnet
4331,YinBrotherhood
4426,NaaluCollective
4475,GhostsofCreuss
4499,BaronyofLetnev
4522,NekroVirus
4605,TitansofUl
4694,Winnu
4762,UniversitiesofJolNar
4783,KeleresMentak
4805,Winnu
4808,NaaluCollective
4830,GhostsofCreuss
4937,Nomad
4983,TitansofUl
5124,NekroVirus
5125,GhostsofCreuss
5177,Nomad
5250,UniversitiesofJolNar
5256,NekroVirus
5265,NekroVirus
5308,YssarilTribes
5310,MentakCoalition
5427,GhostsofCreuss
5437,GhostsofCreuss
5455,TitansofUl
5544,GhostsofCreuss
5598,NekroVirus
5692,YssarilTribes
5717,ClanofSaar
5765,ArgentFlight
5861,GhostsofCreuss
6045,NaazRokhaAlliance
6225,GhostsofCreuss
6271,Empyrean
6323,ArgentFlight
6398,TitansofUl
6418,EmiratesofHacan
6447,MahactGeneSorcerers
6618,NekroVirus
6698,XxchaKingdom
6751,Nomad
6768,NaazRokhaAlliance
6825,Empyrean
6883,GhostsofCreuss
6949,NaaluCollective
7126,MentakCoalition
7186,Empyrean
7210,YssarilTribes
7223,NaazRokhaAlliance
7308,XxchaKingdom
7442,EmiratesofHacan
7693,NaaluCollective
7842,Empyrean
7863,Vuil'raithCabal
7918,YssarilTribes
7945,ClanofSaar
7972,UniversitiesofJolNar
7986,Nomad
7988,ClanofSaar
7999,Vuil'raithCabal
8038,YssarilTribes
8063,GhostsofCreuss
8089,GhostsofCreuss
8112,YinBrotherhood
8218,GhostsofCreuss
8273,NaazRokhaAlliance
8319,YinBrotherhood
8422,L1Z1XMindnet
8453,NaaluCollective
8519,EmbersofMuaat
8695,XxchaKingdom
8743,YssarilTribes
8856,Vuil'raithCabal
8921,XxchaKingdom
9096,NaazRokhaAlliance
9196,ArgentFlight
9245,Empyrean
9261,MahactGeneSorcerers
9262,UniversitiesofJolNar
9319,BaronyofLetnev
9378,NaazRokhaAlliance
9423,FederationofSol
9578,NaaluCollective
9582,NekroVirus
9673,MahactGeneSorcerers
9691,Nomad
9707,GhostsofCreuss
9783,EmbersofMuaat
9799,Winnu
9817,TitansofUl
9849,EmiratesofHacan
9860,GhostsofCreuss
9911,L1Z1XMindnet
9941,FederationofSol
9956,NaaluCollective
9979,GhostsofCreuss
10063,ArgentFlight
10115,XxchaKingdom
10150,MahactGeneSorcerers
10173,YssarilTribes
10223,SardakkN'orr
10233,L1Z1XMindnet
10267,FederationofSol
10273,KeleresMentak
10282,Winnu
10320,EmbersofMuaat
10334,FederationofSol
10339,MahactGeneSorcerers
10367,GhostsofCreuss
10395,Vuil'raithCabal
10400,NaazRokhaAlliance
10564,MahactGeneSorcerers
10687,ClanofSaar
10755,L1Z1XMindnet
10818,Nomad
11142,FederationofSol
11145,Arborec
11193,TitansofUl
11201,NaaluCollective
11251,NaazRokhaAlliance
11424,EmbersofMuaat
11505,NaazRokhaAlliance
11603,FederationofSol
11715,SardakkN'orr
11783,ClanofSaar
11786,SardakkN'orr
11792,MahactGeneSorcerers
11892,NekroVirus
11954,Nomad
12006,NekroVirus
12014,Empyrean
12102,XxchaKingdom
12241,YssarilTribes
12273,Winnu
12412,TitansofUl
12434,YinBrotherhood
12650,UniversitiesofJolNar
12653,YssarilTribes
12694,NaazRokhaAlliance
12706,GhostsofCreuss
13000,Empyrean
13012,L1Z1XMindnet
13058,YssarilTribes
13148,EmbersofMuaat
13332,NaazRokhaAlliance
13392,NaaluCollective
13477,NekroVirus
14008,YssarilTribes
14202,XxchaKingdom
1307,TitansofUl
3393,FederationofSol
3661,FederationofSol
3684,Empyrean
3800,Nomad
3851,Winnu
3883,NekroVirus
4101,MentakCoalition
4122,TitansofUl
4134,MentakCoalition
4184,EmiratesofHacan
4308,Arborec
4312,GhostsofCreuss
4407,Winnu
4532,Empyrean
4774,EmbersofMuaat
4789,MentakCoalition
4852,YinBrotherhood
4862,ClanofSaar
4882,Winnu
4902,Nomad
4932,KeleresArgent
4955,MentakCoalition
5013,NekroVirus
5040,YssarilTribes
5063,NaazRokhaAlliance
5070,BaronyofLetnev
5222,YssarilTribes
5224,ArgentFlight
5241,MentakCoalition
5269,Vuil'raithCabal
5420,TitansofUl
5466,Vuil'raithCabal
5468,Nomad
5489,MentakCoalition
5514,YinBrotherhood
5603,Nomad
5617,MahactGeneSorcerers
5638,MentakCoalition
5655,MentakCoalition
5669,SardakkN'orr
5711,Vuil'raithCabal
5856,FederationofSol
5864,NaaluCollective
5937,Nomad
5991,YssarilTribes
6012,EmiratesofHacan
6037,Vuil'raithCabal
6115,Vuil'raithCabal
6200,MentakCoalition
6221,MahactGeneSorcerers
6239,MahactGeneSorcerers
6250,TitansofUl
6259,Vuil'raithCabal
6395,UniversitiesofJolNar
6598,GhostsofCreuss
6634,ArgentFlight
6647,EmbersofMuaat
6652,ArgentFlight
6692,Arborec
6725,SardakkN'orr
6727,FederationofSol
6762,MentakCoalition
6850,Empyrean
7070,UniversitiesofJolNar
7122,NaazRokhaAlliance
7201,ArgentFlight
7363,TitansofUl
7393,YssarilTribes
7577,L1Z1XMindnet
7622,NaaluCollective
7893,NaazRokhaAlliance
7919,Empyrean
7921,TitansofUl
8121,KeleresArgent
8217,YssarilTribes
8222,Winnu
8286,EmiratesofHacan
8323,SardakkN'orr
8347,MahactGeneSorcerers
8374,UniversitiesofJolNar
8380,UniversitiesofJolNar
8439,UniversitiesofJolNar
8445,TitansofUl
8488,MentakCoalition
8558,NaazRokhaAlliance
8672,Empyrean
8721,Nomad
8760,FederationofSol
8808,YssarilTribes
8880,XxchaKingdom
8896,MahactGeneSorcerers
9010,SardakkN'orr
9066,UniversitiesofJolNar
9115,XxchaKingdom
9126,UniversitiesofJolNar
9175,MahactGeneSorcerers
9192,MentakCoalition
9282,TitansofUl
9346,Winnu
9413,GhostsofCreuss
9512,FederationofSol
9592,TitansofUl
9760,KeleresArgent
9787,EmbersofMuaat
9975,GhostsofCreuss
9988,NaaluCollective
10070,NaazRokhaAlliance
10086,ClanofSaar
10133,NekroVirus
10206,Arborec
10211,Vuil'raithCabal
10250,NaazRokhaAlliance
10406,NaaluCollective
10470,MahactGeneSorcerers
10721,KeleresXxcha
10764,NaaluCollective
10845,ClanofSaar
10851,EmiratesofHacan
10889,Winnu
10934,KeleresXxcha
10937,Empyrean
11055,ClanofSaar
11296,YssarilTribes
11387,ClanofSaar
11766,EmiratesofHacan
11780,MentakCoalition
11880,TitansofUl
11893,MahactGeneSorcerers
11930,Empyrean
12021,TitansofUl
12195,XxchaKingdom
12320,XxchaKingdom
12465,Vuil'raithCabal
12517,YssarilTribes
12618,YinBrotherhood
12658,KeleresArgent
12673,XxchaKingdom
12798,UniversitiesofJolNar
12820,EmiratesofHacan
12877,EmiratesofHacan
13047,MahactGeneSorcerers
13092,TitansofUl
13146,YinBrotherhood
13212,UniversitiesofJolNar
13316,Empyrean
13806,MentakCoalition
13909,FederationofSol
14083,YssarilTribes
14740,Empyrean
221,Empyrean
882,BaronyofLetnev
3668,XxchaKingdom
3693,GhostsofCreuss
3812,XxchaKingdom
3852,NaaluCollective
3872,Nomad
3935,XxchaKingdom
4058,MentakCoalition
4243,Empyrean
4388,NaazRokhaAlliance
4546,Arborec
4807,ClanofSaar
4820,UniversitiesofJolNar
4821,XxchaKingdom
4857,ClanofSaar
4889,L1Z1XMindnet
4997,TitansofUl
5031,NaazRokhaAlliance
5048,Vuil'raithCabal
5078,Nomad
5251,XxchaKingdom
5257,UniversitiesofJolNar
5316,YinBrotherhood
5338,UniversitiesofJolNar
5366,NekroVirus
5438,NekroVirus
5519,NekroVirus
5566,Arborec
5639,ArgentFlight
5759,ArgentFlight
5829,TitansofUl
5839,FederationofSol
5918,TitansofUl
5927,Empyrean
5959,BaronyofLetnev
6009,YinBrotherhood
6058,BaronyofLetnev
6182,ClanofSaar
6290,UniversitiesofJolNar
6311,KeleresMentak
6359,ClanofSaar
6392,XxchaKingdom
6434,NekroVirus
6476,EmbersofMuaat
6546,FederationofSol
6822,Winnu
6879,NekroVirus
7099,Winnu
7168,GhostsofCreuss
7357,L1Z1XMindnet
7490,EmiratesofHacan
7592,FederationofSol
7889,NekroVirus
7935,Vuil'raithCabal
8007,Winnu
8204,SardakkN'orr
8250,NaaluCollective
8313,Vuil'raithCabal
8601,YinBrotherhood
8864,BaronyofLetnev
8988,TitansofUl
9016,Empyrean
9070,MentakCoalition
9173,YinBrotherhood
9218,KeleresMentak
9351,MahactGeneSorcerers
9611,XxchaKingdom
9636,SardakkN'orr
9727,Arborec
9779,MentakCoalition
9821,ArgentFlight
10089,BaronyofLetnev
10099,MahactGeneSorcerers
10119,NaaluCollective
10120,YssarilTribes
10279,SardakkN'orr
10322,BaronyofLetnev
10332,MahactGeneSorcerers
10341,Empyrean
10354,Winnu
10439,NaazRokhaAlliance
10474,BaronyofLetnev
10521,NaazRokhaAlliance
10551,Vuil'raithCabal
10578,Winnu
10596,EmiratesofHacan
10645,BaronyofLetnev
10653,Vuil'raithCabal
10725,YssarilTribes
10794,MahactGeneSorcerers
10803,EmbersofMuaat
10990,GhostsofCreuss
11052,ArgentFlight
11082,FederationofSol
11185,MentakCoalition
11363,YssarilTribes
11456,MentakCoalition
11467,Vuil'raithCabal
11475,YinBrotherhood
11535,GhostsofCreuss
11598,YssarilTribes
11615,BaronyofLetnev
11634,NekroVirus
11642,UniversitiesofJolNar
11679,ArgentFlight
11748,GhostsofCreuss
11767,NekroVirus
12144,EmiratesofHacan
12285,NaaluCollective
12375,Vuil'raithCabal
12405,NaazRokhaAlliance
12668,NaazRokhaAlliance
12709,MahactGeneSorcerers
12755,YssarilTribes
12823,NekroVirus
13525,Empyrean
13865,ClanofSaar
14052,MahactGeneSorcerers
14140,Arborec
14237,MahactGeneSorcerers
14845,YssarilTribes
3570,XxchaKingdom
3663,NekroVirus
3691,NaazRokhaAlliance
3810,EmiratesofHacan
3853,NaazRokhaAlliance
4016,Winnu
4165,YinBrotherhood
4230,SardakkN'orr
4277,NekroVirus
4292,TitansofUl
4307,SardakkN'orr
4339,ArgentFlight
4415,MahactGeneSorcerers
4553,MentakCoalition
4572,NekroVirus
4573,MentakCoalition
4827,MentakCoalition
4893,YssarilTribes
4998,SardakkN'orr
5020,MahactGeneSorcerers
5075,Winnu
5359,Empyrean
5410,FederationofSol
5423,YssarilTribes
5432,Nomad
5572,SardakkN'orr
5590,NekroVirus
5712,Vuil'raithCabal
5738,SardakkN'orr
5917,YinBrotherhood
5977,FederationofSol
5978,MahactGeneSorcerers
6086,TitansofUl
6174,Empyrean
6196,GhostsofCreuss
6256,Nomad
6297,BaronyofLetnev
6329,ClanofSaar
6430,Winnu
6475,YssarilTribes
6587,SardakkN'orr
6715,NaaluCollective
6749,NekroVirus
6856,KeleresMentak
6871,ClanofSaar
6901,MahactGeneSorcerers
6938,Empyrean
7003,GhostsofCreuss
7061,EmiratesofHacan
7163,Vuil'raithCabal
7188,Arborec
7279,L1Z1XMindnet
7394,Empyrean
7574,XxchaKingdom
7679,NaaluCollective
7692,MahactGeneSorcerers
7827,YinBrotherhood
7925,Nomad
7946,GhostsofCreuss
8022,TitansofUl
8088,NaaluCollective
8120,MahactGeneSorcerers
8172,UniversitiesofJolNar
8197,GhostsofCreuss
8251,ArgentFlight
8265,FederationofSol
8338,SardakkN'orr
8472,GhostsofCreuss
8525,UniversitiesofJolNar
8550,FederationofSol
8612,YssarilTribes
8762,Winnu
8868,ClanofSaar
8874,TitansofUl
8930,Arborec
9269,YinBrotherhood
9500,TitansofUl
9595,ArgentFlight
9758,L1Z1XMindnet
9888,SardakkN'orr
9935,L1Z1XMindnet
10069,KeleresMentak
10172,SardakkN'orr
10275,Winnu
10298,YssarilTribes
10301,YssarilTribes
10371,MahactGeneSorcerers
10491,Vuil'raithCabal
10534,EmiratesofHacan
10611,Nomad
10785,FederationofSol
10837,SardakkN'orr
10928,YssarilTribes
11155,L1Z1XMindnet
11189,EmiratesofHacan
11232,NekroVirus
11255,ClanofSaar
11286,BaronyofLetnev
11419,ArgentFlight
11448,EmbersofMuaat
11468,MahactGeneSorcerers
11624,NaazRokhaAlliance
11933,EmbersofMuaat
11986,GhostsofCreuss
12082,NaazRokhaAlliance
12128,YssarilTribes
12213,NaaluCollective
12411,Empyrean
12597,Vuil'raithCabal
12852,ArgentFlight
12876,Arborec
13039,MahactGeneSorcerers
13095,EmiratesofHacan
13365,UniversitiesofJolNar
13604,YinBrotherhood
13956,Winnu
14536,EmbersofMuaat
2152,ArgentFlight
3712,SardakkN'orr
3722,MentakCoalition
3764,EmbersofMuaat
3837,NaazRokhaAlliance
3868,SardakkN'orr
3938,EmbersofMuaat
3978,Winnu
4035,Vuil'raithCabal
4213,EmbersofMuaat
4236,NaazRokhaAlliance
4589,EmbersofMuaat
4595,UniversitiesofJolNar
4603,ClanofSaar
4640,Winnu
4683,GhostsofCreuss
4717,YssarilTribes
4742,MahactGeneSorcerers
4869,EmbersofMuaat
4900,Vuil'raithCabal
4921,NekroVirus
4948,MentakCoalition
4976,EmbersofMuaat
5018,UniversitiesofJolNar
5138,MentakCoalition
5175,NaaluCollective
5233,NaaluCollective
5237,NaaluCollective
5346,Vuil'raithCabal
5363,Winnu
5398,Winnu
5419,Arborec
5529,NekroVirus
5535,ClanofSaar
5547,Nomad
5583,Winnu
5643,BaronyofLetnev
5710,EmbersofMuaat
5790,NekroVirus
5827,L1Z1XMindnet
5869,MahactGeneSorcerers
6011,EmbersofMuaat
6383,Winnu
6467,MahactGeneSorcerers
6539,Nomad
6554,L1Z1XMindnet
6565,FederationofSol
6604,Vuil'raithCabal
6656,NaazRokhaAlliance
6790,NekroVirus
6977,TitansofUl
7095,YinBrotherhood
7119,Arborec
7329,Nomad
7610,TitansofUl
7881,FederationofSol
7971,FederationofSol
8039,Nomad
8059,XxchaKingdom
8069,NaazRokhaAlliance
8305,YssarilTribes
8392,Vuil'raithCabal
8646,FederationofSol
8681,BaronyofLetnev
8825,MahactGeneSorcerers
9309,TitansofUl
9311,NaaluCollective
9384,UniversitiesofJolNar
9565,NaazRokhaAlliance
9590,UniversitiesofJolNar
9610,L1Z1XMindnet
9649,NaazRokhaAlliance
9853,GhostsofCreuss
10017,KeleresMentak
10393,KeleresMentak
10472,KeleresMentak
10610,XxchaKingdom
10731,ClanofSaar
10871,EmiratesofHacan
10883,FederationofSol
11218,Winnu
11507,TitansofUl
12385,Empyrean
12452,NaazRokhaAlliance
12594,TitansofUl
12608,NaazRokhaAlliance
12816,ClanofSaar
12861,ArgentFlight
149,YinBrotherhood
311,YinBrotherhood
3719,YssarilTribes
3767,Winnu
3906,NaazRokhaAlliance
3918,MentakCoalition
3981,Nomad
3996,NekroVirus
4113,TitansofUl
4202,ClanofSaar
4258,NaaluCollective
4263,ClanofSaar
4316,FederationofSol
4326,KeleresXxcha
4409,ClanofSaar
4446,BaronyofLetnev
4558,GhostsofCreuss
4815,GhostsofCreuss
4846,MahactGeneSorcerers
4908,EmiratesofHacan
5012,Vuil'raithCabal
5073,Vuil'raithCabal
5082,Empyrean
5115,MahactGeneSorcerers
5284,EmiratesofHacan
5286,YinBrotherhood
5335,YssarilTribes
5520,YssarilTribes
5596,UniversitiesofJolNar
5658,Empyrean
5698,YinBrotherhood
5716,ArgentFlight
5776,Nomad
5906,Winnu
5960,NaazRokhaAlliance
5966,NaazRokhaAlliance
5992,KeleresMentak
6080,YssarilTribes
6244,YinBrotherhood
6346,Empyrean
6519,NekroVirus
6771,YinBrotherhood
6897,GhostsofCreuss
6912,MahactGeneSorcerers
7149,YinBrotherhood
7559,Winnu
7768,FederationofSol
7799,YssarilTribes
7940,SardakkN'orr
8174,Arborec
8449,MahactGeneSorcerers
8594,XxchaKingdom
8669,NekroVirus
8911,YinBrotherhood
9036,EmiratesofHacan
9209,NekroVirus
9459,NaaluCollective
9549,YinBrotherhood
9710,NaaluCollective
9863,YinBrotherhood
10020,Winnu
10035,EmiratesofHacan
10090,Nomad
10326,UniversitiesofJolNar
10509,EmiratesofHacan
10627,Nomad
10715,EmbersofMuaat
10752,SardakkN'orr
10852,TitansofUl
11012,Vuil'raithCabal
11045,YinBrotherhood
11053,NaazRokhaAlliance
11262,Nomad
11310,YssarilTribes
11589,YinBrotherhood
11596,TitansofUl
11613,NaaluCollective
11729,Arborec
11936,GhostsofCreuss
12048,Empyrean
12200,L1Z1XMindnet
12459,Empyrean
12460,YinBrotherhood
12472,Empyrean
12851,MentakCoalition
13145,XxchaKingdom
14226,TitansofUl
14254,Winnu
14498,YinBrotherhood
203,EmbersofMuaat
3094,NaaluCollective
3834,NaaluCollective
3884,BaronyofLetnev
4011,NaaluCollective
4110,MahactGeneSorcerers
4195,EmiratesofHacan
4203,Empyrean
4246,Vuil'raithCabal
4301,ClanofSaar
4438,NaazRokhaAlliance
4502,MentakCoalition
4570,SardakkN'orr
4681,UniversitiesofJolNar
4756,KeleresMentak
4941,MahactGeneSorcerers
5021,NaazRokhaAlliance
5033,EmbersofMuaat
5109,FederationofSol
5130,MahactGeneSorcerers
5173,Winnu
5239,Vuil'raithCabal
5492,YssarilTribes
5526,Vuil'raithCabal
5534,FederationofSol
5568,Arborec
5609,ClanofSaar
5663,Winnu
5691,UniversitiesofJolNar
6270,UniversitiesofJolNar
6469,Arborec
6495,Arborec
6507,YssarilTribes
6934,NekroVirus
6959,NekroVirus
7020,ClanofSaar
7035,MahactGeneSorcerers
7041,Nomad
7093,KeleresMentak
7332,XxchaKingdom
7434,FederationofSol
7461,KeleresArgent
7600,Arborec
7864,YssarilTribes
7950,Arborec
8019,EmbersofMuaat
8084,KeleresMentak
8104,Arborec
8228,YssarilTribes
8385,YinBrotherhood
8549,YssarilTribes
8595,YssarilTribes
9151,NaaluCollective
9273,L1Z1XMindnet
9525,MentakCoalition
9597,SardakkN'orr
9769,GhostsofCreuss
9805,GhostsofCreuss
10145,ClanofSaar
10398,Empyrean
10464,YinBrotherhood
10465,ArgentFlight
10736,ArgentFlight
10749,KeleresMentak
11221,NekroVirus
11265,YssarilTribes
11627,Empyrean
12433,Vuil'raithCabal
12678,Winnu
13626,NaaluCollective
13830,Arborec
3697,MahactGeneSorcerers
4008,L1Z1XMindnet
4081,GhostsofCreuss
4151,KeleresArgent
4264,MentakCoalition
4318,MentakCoalition
4498,NaazRokhaAlliance
4583,Winnu
4623,MahactGeneSorcerers
4803,GhostsofCreuss
5052,GhostsofCreuss
5623,Winnu
5652,YinBrotherhood
5735,ArgentFlight
5828,KeleresXxcha
5890,MentakCoalition
6112,BaronyofLetnev
6195,GhostsofCreuss
6302,GhostsofCreuss
6310,GhostsofCreuss
6505,BaronyofLetnev
6521,GhostsofCreuss
6580,Empyrean
7130,ClanofSaar
7579,EmbersofMuaat
7635,YinBrotherhood
7702,FederationofSol
7823,NekroVirus
8010,UniversitiesofJolNar
8168,Nomad
8353,NekroVirus
8491,NekroVirus
8495,KeleresXxcha
8564,MahactGeneSorcerers
8615,MentakCoalition
8714,YssarilTribes
8853,GhostsofCreuss
9427,NekroVirus
9440,Nomad
9642,NaazRokhaAlliance
9800,KeleresXxcha
10183,Empyrean
10229,YssarilTribes
10306,YinBrotherhood
10343,ClanofSaar
10541,NaazRokhaAlliance
10703,MentakCoalition
10822,KeleresXxcha
10829,YssarilTribes
11897,GhostsofCreuss
12044,NaaluCollective
12130,MentakCoalition
12288,GhostsofCreuss
13170,L1Z1XMindnet
11796,FederationofSol
11800,ClanofSaar
11820,Nomad
11822,ClanofSaar
11837,EmbersofMuaat
11845,ArgentFlight
11848,KeleresMentak
11861,Vuil'raithCabal
11868,NaaluCollective
11875,BaronyofLetnev
11876,L1Z1XMindnet
11929,GhostsofCreuss
11967,EmiratesofHacan
12023,FederationofSol
12079,GhostsofCreuss
12080,UniversitiesofJolNar
12117,EmiratesofHacan
12135,EmiratesofHacan
12141,NekroVirus
12155,BaronyofLetnev
12164,L1Z1XMindnet
12227,EmiratesofHacan
12236,NaaluCollective
12238,EmbersofMuaat
12246,Empyrean
12260,Empyrean
12295,MentakCoalition
12304,XxchaKingdom
12336,Nomad
12338,NaaluCollective
12393,Empyrean
12419,ArgentFlight
12506,ArgentFlight
12537,YinBrotherhood
12539,NaaluCollective
12549,Vuil'raithCabal
12553,NaaluCollective
12563,NekroVirus
12635,EmbersofMuaat
12662,Empyrean
12663,L1Z1XMindnet
12664,FederationofSol
12718,Nomad
12739,L1Z1XMindnet
12764,KeleresMentak
12791,FederationofSol
12800,Empyrean
12809,UniversitiesofJolNar
12848,Vuil'raithCabal
12881,ArgentFlight
12888,UniversitiesofJolNar
12905,NaazRokhaAlliance
12915,SardakkN'orr
12951,SardakkN'orr
12956,NekroVirus
12982,FederationofSol
12985,Vuil'raithCabal
13019,ArgentFlight
13031,Vuil'raithCabal
13042,UniversitiesofJolNar
13054,UniversitiesofJolNar
13060,NaazRokhaAlliance
13136,GhostsofCreuss
13147,ArgentFlight
13184,SardakkN'orr
13192,Winnu
13230,KeleresMentak
13232,SardakkN'orr
13257,FederationofSol
13260,Empyrean
13271,Empyrean
13305,FederationofSol
13327,MentakCoalition
13329,EmiratesofHacan
13358,ArgentFlight
13402,Empyrean
13412,Nomad
13413,NekroVirus
13414,ClanofSaar
13416,NaazRokhaAlliance
13432,GhostsofCreuss
13434,SardakkN'orr
13461,FederationofSol
13463,NaaluCollective
13465,Nomad
13468,ClanofSaar
13497,NaaluCollective
13506,UniversitiesofJolNar
13514,UniversitiesofJolNar
13523,ArgentFlight
13535,NaazRokhaAlliance
13540,GhostsofCreuss
13544,NaaluCollective
13546,Empyrean
13549,YinBrotherhood
13561,YinBrotherhood
13562,MentakCoalition
13570,NaaluCollective
13573,EmbersofMuaat
13578,YinBrotherhood
13590,NaaluCollective
13594,Nomad
13595,Arborec
13596,Arborec
13599,ArgentFlight
13606,ClanofSaar
13607,XxchaKingdom
13608,UniversitiesofJolNar
13609,NaaluCollective
13621,NekroVirus
13628,YinBrotherhood
13637,EmbersofMuaat
13638,NaazRokhaAlliance
13651,ClanofSaar
13656,NekroVirus
13663,MentakCoalition
13671,L1Z1XMindnet
13684,MentakCoalition
13689,YinBrotherhood
13692,Arborec
13694,Empyrean
13696,GhostsofCreuss
13698,FederationofSol
13701,ClanofSaar
13714,KeleresMentak
13716,MentakCoalition
13718,EmbersofMuaat
13723,ClanofSaar
13724,EmbersofMuaat
13725,BaronyofLetnev
13730,Nomad
13734,UniversitiesofJolNar
13735,NaaluCollective
13740,Winnu
13744,NekroVirus
13745,Winnu
13756,GhostsofCreuss
13757,NekroVirus
13772,UniversitiesofJolNar
13808,GhostsofCreuss
13812,UniversitiesofJolNar
13814,L1Z1XMindnet
13821,ClanofSaar
13832,Nomad
13844,Nomad
13847,EmiratesofHacan
13850,Nomad
13854,ClanofSaar
13858,Winnu
13864,Vuil'raithCabal
13867,XxchaKingdom
13879,L1Z1XMindnet
13880,Nomad
13897,YinBrotherhood
13905,FederationofSol
13917,XxchaKingdom
13925,GhostsofCreuss
13927,NekroVirus
13939,NaaluCollective
13948,Empyrean
13954,YinBrotherhood
13966,GhostsofCreuss
13977,EmiratesofHacan
13980,NekroVirus
14005,ClanofSaar
14011,Empyrean
14014,FederationofSol
14016,Winnu
14020,NekroVirus
14027,Empyrean
14033,Empyrean
14036,Winnu
14044,MentakCoalition
14046,KeleresMentak
14049,NekroVirus
14062,L1Z1XMindnet
14079,GhostsofCreuss
14096,BaronyofLetnev
14101,BaronyofLetnev
14105,NaazRokhaAlliance
14110,NaazRokhaAlliance
14111,NekroVirus
14123,UniversitiesofJolNar
14128,SardakkN'orr
14154,Empyrean
14157,Vuil'raithCabal
14162,NekroVirus
14176,MentakCoalition
14193,Vuil'raithCabal
14200,Vuil'raithCabal
14205,GhostsofCreuss
14207,ClanofSaar
14209,EmiratesofHacan
14232,NekroVirus
14244,UniversitiesofJolNar
14258,L1Z1XMindnet
14261,NekroVirus
14266,XxchaKingdom
14271,EmiratesofHacan
14272,NaaluCollective
14284,NaazRokhaAlliance
14288,FederationofSol
14289,BaronyofLetnev
14295,ClanofSaar
14296,NekroVirus
14297,FederationofSol
14312,NaaluCollective
14321,BaronyofLetnev
14328,XxchaKingdom
14340,GhostsofCreuss
14349,FederationofSol
14355,ArgentFlight
14360,ClanofSaar
14363,GhostsofCreuss
14365,UniversitiesofJolNar
14371,Empyrean
14377,XxchaKingdom
14387,Empyrean
14388,Nomad
14394,ArgentFlight
14399,NaaluCollective
14405,NaaluCollective
14409,UniversitiesofJolNar
14415,FederationofSol
14416,Arborec
14417,ClanofSaar
14421,Empyrean
14424,ArgentFlight
14428,XxchaKingdom
14432,BaronyofLetnev
14437,ClanofSaar
14453,Nomad
14456,KeleresXxcha
14457,SardakkN'orr
14459,SardakkN'orr
14467,NekroVirus
14470,KeleresMentak
14473,ArgentFlight
14474,Winnu
14480,Nomad
14488,FederationofSol
14491,EmiratesofHacan
14500,Empyrean
14515,KeleresMentak
14522,BaronyofLetnev
14523,NekroVirus
14581,GhostsofCreuss
14593,Empyrean
14594,YinBrotherhood
14599,SardakkN'orr
14605,NaaluCollective
14616,NaaluCollective
14617,FederationofSol
14620,Empyrean
14622,EmbersofMuaat
14627,FederationofSol
14634,EmiratesofHacan
14649,Winnu
14651,GhostsofCreuss
14656,NaaluCollective
14659,ArgentFlight
14675,Empyrean
14684,Vuil'raithCabal
14686,MentakCoalition
14696,UniversitiesofJolNar
14705,EmbersofMuaat
14707,Winnu
14716,NaazRokhaAlliance
14726,NaaluCollective
14730,ClanofSaar
14732,EmbersofMuaat
14736,L1Z1XMindnet
14745,GhostsofCreuss
